
"{'pieces': [{'type': 'SHIELD', 'color': 'black', 'position': (2, 0)}, {'type': 'PAWN', 'color': 'black', 'position': (2, 1)}, {'type': 'FARM', 'color': 'black', 'position': (2, 2)}, {'type': 'KING', 'color': 'black', 'position': (3, 2)}, {'type': 'FARM', 'color': 'black', 'position': (4, 1)}, {'type': 'FARM', 'color': 'black', 'position': (4, 2)}, {'type': 'KING', 'color': 'white', 'position': (4, 5)}, {'type': 'FARM', 'color': 'white', 'position': (4, 6)}, {'type': 'SHIELD', 'color': 'black', 'position': (5, 1)}, {'type': 'PAWN', 'color': 'black', 'position': (5, 2)}, {'type': 'FARM', 'color': 'black', 'position': (6, 2)}, {'type': 'PAWN', 'color': 'black', 'position': (7, 2)}], 'action_points': {'white': 10, 'black': 1}, 'turn': 'black'}","{'action': 'upgrade_pawn', 'parameters': {'from': (2, 0), 'to_type': 'SHIELD'}}",in_progress,-42,0,,,1,0,0.0,0.0,False,black,0
"{'pieces': [{'type': 'SHIELD', 'color': 'black', 'position': (2, 0)}, {'type': 'PAWN', 'color': 'black', 'position': (2, 1)}, {'type': 'FARM', 'color': 'black', 'position': (2, 2)}, {'type': 'KING', 'color': 'black', 'position': (3, 2)}, {'type': 'FARM', 'color': 'black', 'position': (4, 1)}, {'type': 'FARM', 'color': 'black', 'position': (4, 2)}, {'type': 'KING', 'color': 'white', 'position': (4, 5)}, {'type': 'FARM', 'color': 'white', 'position': (4, 6)}, {'type': 'SHIELD', 'color': 'black', 'position': (5, 1)}, {'type': 'PAWN', 'color': 'black', 'position': (5, 2)}, {'type': 'FARM', 'color': 'black', 'position': (6, 2)}, {'type': 'PAWN', 'color': 'black', 'position': (6, 3)}, {'type': 'PAWN', 'color': 'black', 'position': (7, 2)}], 'action_points': {'white': 11, 'black': 1}, 'turn': 'black'}","{'action': 'place_pawn', 'parameters': {'from': (6, 3)}}",in_progress,-45,0,,,1,0,0.0,0.0,True,black,0
"{'pieces': [{'type': 'SHIELD', 'color': 'black', 'position': (2, 0)}, {'type': 'PAWN', 'color': 'black', 'position': (2, 1)}, {'type': 'FARM', 'color': 'black', 'position': (2, 2)}, {'type': 'KING', 'color': 'black', 'position': (3, 2)}, {'type': 'FARM', 'color': 'black', 'position': (4, 1)}, {'type': 'FARM', 'color': 'black', 'position': (4, 2)}, {'type': 'KING', 'color': 'white', 'position': (4, 5)}, {'type': 'FARM', 'color': 'white', 'position': (4, 6)}, {'type': 'SHIELD', 'color': 'black', 'position': (5, 1)}, {'type': 'PAWN', 'color': 'black', 'position': (5, 2)}, {'type': 'FARM', 'color': 'black', 'position': (6, 2)}, {'type': 'PAWN', 'color': 'black', 'position': (6, 3)}, {'type': 'PAWN', 'color': 'black', 'position': (7, 2)}, {'type': 'PAWN', 'color': 'black', 'position': (7, 3)}], 'action_points': {'white': 12, 'black': 1}, 'turn': 'black'}","{'action': 'place_pawn', 'parameters': {'from': (7, 3)}}",in_progress,-48,0,,,1,0,0.0,0.0,False,black,0
"{'pieces': [{'type': 'SHIELD', 'color': 'black', 'position': (2, 0)}, {'type': 'PAWN', 'color': 'black', 'position': (2, 1)}, {'type': 'FARM', 'color': 'black', 'position': (2, 2)}, {'type': 'KING', 'color': 'black', 'position': (3, 2)}, {'type': 'FARM', 'color': 'black', 'position': (4, 1)}, {'type': 'FARM', 'color': 'black', 'position': (4, 2)}, {'type': 'KING', 'color': 'white', 'position': (4, 5)}, {'type': 'FARM', 'color': 'white', 'position': (4, 6)}, {'type': 'SHIELD', 'color': 'black', 'position': (5, 1)}, {'type': 'PAWN', 'color': 'black', 'position': (5, 2)}, {'type': 'FARM', 'color': 'black', 'position': (6, 2)}, {'type': 'PAWN', 'color': 'black', 'position': (6, 3)}, {'type': 'PAWN', 'color': 'black', 'position': (7, 2)}, {'type': 'PAWN', 'color': 'black', 'position': (7, 3)}, {'type': 'PAWN', 'color': 'black', 'position': (7, 4)}], 'action_points': {'white': 13, 'black': 1}, 'turn': 'black'}","{'action': 'place_pawn', 'parameters': {'from': (7, 4)}}",in_progress,-51,0,,,1,0,0.0,0.0,False,black,0
"{'pieces': [{'type': 'SHIELD', 'color': 'black', 'position': (2, 0)}, {'type': 'PAWN', 'color': 'black', 'position': (2, 1)}, {'type': 'FARM', 'color': 'black', 'position': (2, 2)}, {'type': 'KING', 'color': 'black', 'position': (3, 2)}, {'type': 'FARM', 'color': 'black', 'position': (4, 1)}, {'type': 'FARM', 'color': 'black', 'position': (4, 2)}, {'type': 'KING', 'color': 'white', 'position': (4, 5)}, {'type': 'FARM', 'color': 'white', 'position': (4, 6)}, {'type': 'SHIELD', 'color': 'black', 'position': (5, 1)}, {'type': 'PAWN', 'color': 'black', 'position': (5, 2)}, {'type': 'FARM', 'color': 'black', 'position': (6, 2)}, {'type': 'PAWN', 'color': 'black', 'position': (6, 3)}, {'type': 'PAWN', 'color': 'black', 'position': (7, 2)}, {'type': 'FARM', 'color': 'black', 'position': (7, 3)}, {'type': 'PAWN', 'color': 'black', 'position': (7, 4)}], 'action_points': {'white': 14, 'black': 1}, 'turn': 'black'}","{'action': 'upgrade_pawn', 'parameters': {'from': (7, 3), 'to_type': 'FARM'}}",in_progress,-55,0,,,1,0,0.0,0.0,False,black,0
"{'pieces': [{'type': 'SHIELD', 'color': 'black', 'position': (2, 0)}, {'type': 'PAWN', 'color': 'black', 'position': (2, 1)}, {'type': 'FARM', 'color': 'black', 'position': (2, 2)}, {'type': 'KING', 'color': 'black', 'position': (3, 2)}, {'type': 'FARM', 'color': 'black', 'position': (4, 1)}, {'type': 'FARM', 'color': 'black', 'position': (4, 2)}, {'type': 'KING', 'color': 'white', 'position': (4, 5)}, {'type': 'FARM', 'color': 'white', 'position': (4, 6)}, {'type': 'PAWN', 'color': 'black', 'position': (5, 0)}, {'type': 'SHIELD', 'color': 'black', 'position': (5, 1)}, {'type': 'PAWN', 'color': 'black', 'position': (5, 2)}, {'type': 'FARM', 'color': 'black', 'position': (6, 2)}, {'type': 'PAWN', 'color': 'black', 'position': (6, 3)}, {'type': 'PAWN', 'color': 'black', 'position': (7, 2)}, {'type': 'FARM', 'color': 'black', 'position': (7, 3)}, {'type': 'PAWN', 'color': 'black', 'position': (7, 4)}], 'action_points': {'white': 15, 'black': 1}, 'turn': 'black'}","{'action': 'place_pawn', 'parameters': {'from': (5, 0)}}",in_progress,-58,0,,,1,0,0.0,0.0,False,black,0
"{'pieces': [{'type': 'SHIELD', 'color': 'black', 'position': (2, 0)}, {'type': 'PAWN', 'color': 'black', 'position': (2, 1)}, {'type': 'FARM', 'color': 'black', 'position': (2, 2)}, {'type': 'KING', 'color': 'black', 'position': (3, 2)}, {'type': 'FARM', 'color': 'black', 'position': (4, 1)}, {'type': 'FARM', 'color': 'black', 'position': (4, 2)}, {'type': 'KING', 'color': 'white', 'position': (4, 5)}, {'type': 'FARM', 'color': 'white', 'position': (4, 6)}, {'type': 'PAWN', 'color': 'black', 'position': (5, 0)}, {'type': 'SHIELD', 'color': 'black', 'position': (5, 1)}, {'type': 'PAWN', 'color': 'black', 'position': (5, 2)}, {'type': 'FARM', 'color': 'black', 'position': (6, 2)}, {'type': 'PAWN', 'color': 'black', 'position': (6, 3)}, {'type': 'PAWN', 'color': 'black', 'position': (7, 1)}, {'type': 'PAWN', 'color': 'black', 'position': (7, 2)}, {'type': 'FARM', 'color': 'black', 'position': (7, 3)}, {'type': 'PAWN', 'color': 'black', 'position': (7, 4)}], 'action_points': {'white': 16, 'black': 1}, 'turn': 'black'}","{'action': 'place_pawn', 'parameters': {'from': (7, 1)}}",in_progress,-61,0,,,1,0,0.0,0.0,False,black,0
"{'pieces': [{'type': 'SHIELD', 'color': 'black', 'position': (2, 0)}, {'type': 'PAWN', 'color': 'black', 'position': (2, 1)}, {'type': 'FARM', 'color': 'black', 'position': (2, 2)}, {'type': 'KING', 'color': 'black', 'position': (3, 2)}, {'type': 'PAWN', 'color': 'black', 'position': (4, 0)}, {'type': 'FARM', 'color': 'black', 'position': (4, 1)}, {'type': 'FARM', 'color': 'black', 'position': (4, 2)}, {'type': 'KING', 'color': 'white', 'position': (4, 5)}, {'type': 'FARM', 'color': 'white', 'position': (4, 6)}, {'type': 'PAWN', 'color': 'black', 'position': (5, 0)}, {'type': 'SHIELD', 'color': 'black', 'position': (5, 1)}, {'type': 'PAWN', 'color': 'black', 'position': (5, 2)}, {'type': 'FARM', 'color': 'black', 'position': (6, 2)}, {'type': 'PAWN', 'color': 'black', 'position': (6, 3)}, {'type': 'PAWN', 'color': 'black', 'position': (7, 1)}, {'type': 'PAWN', 'color': 'black', 'position': (7, 2)}, {'type': 'FARM', 'color': 'black', 'position': (7, 3)}, {'type': 'PAWN', 'color': 'black', 'position': (7, 4)}], 'action_points': {'white': 17, 'black': 1}, 'turn': 'black'}","{'action': 'place_pawn', 'parameters': {'from': (4, 0)}}",in_progress,-64,0,,,1,0,0.0,0.0,False,black,0
"{'pieces': [{'type': 'SHIELD', 'color': 'black', 'position': (2, 0)}, {'type': 'PAWN', 'color': 'black', 'position': (2, 1)}, {'type': 'FARM', 'color': 'black', 'position': (2, 2)}, {'type': 'KING', 'color': 'black', 'position': (3, 2)}, {'type': 'PAWN', 'color': 'black', 'position': (4, 0)}, {'type': 'FARM', 'color': 'black', 'position': (4, 1)}, {'type': 'FARM', 'color': 'black', 'position': (4, 2)}, {'type': 'KING', 'color': 'white', 'position': (4, 5)}, {'type': 'FARM', 'color': 'white', 'position': (4, 6)}, {'type': 'PAWN', 'color': 'black', 'position': (5, 0)}, {'type': 'SHIELD', 'color': 'black', 'position': (5, 1)}, {'type': 'PAWN', 'color': 'black', 'position': (5, 2)}, {'type': 'FARM', 'color': 'black', 'position': (6, 2)}, {'type': 'PAWN', 'color': 'black', 'position': (6, 3)}, {'type': 'PAWN', 'color': 'black', 'position': (7, 1)}, {'type': 'PAWN', 'color': 'black', 'position': (7, 2)}, {'type': 'FARM', 'color': 'black', 'position': (7, 3)}, {'type': 'TURRET', 'color': 'black', 'position': (7, 4)}], 'action_points': {'white': 18, 'black': 1}, 'turn': 'black'}","{'action': 'upgrade_pawn', 'parameters': {'from': (7, 4), 'to_type': 'TURRET'}}",in_progress,-67,0,,,1,0,0.0,0.0,False,black,0
"{'pieces': [{'type': 'SHIELD', 'color': 'black', 'position': (2, 0)}, {'type': 'PAWN', 'color': 'black', 'position': (2, 1)}, {'type': 'FARM', 'color': 'black', 'position': (2, 2)}, {'type': 'KING', 'color': 'black', 'position': (3, 2)}, {'type': 'PAWN', 'color': 'black', 'position': (4, 0)}, {'type': 'FARM', 'color': 'black', 'position': (4, 1)}, {'type': 'FARM', 'color': 'black', 'position': (4, 2)}, {'type': 'KING', 'color': 'white', 'position': (4, 5)}, {'type': 'FARM', 'color': 'white', 'position': (4, 6)}, {'type': 'PAWN', 'color': 'black', 'position': (5, 0)}, {'type': 'SHIELD', 'color': 'black', 'position': (5, 1)}, {'type': 'PAWN', 'color': 'black', 'position': (5, 2)}, {'type': 'PAWN', 'color': 'black', 'position': (5, 3)}, {'type': 'FARM', 'color': 'black', 'position': (6, 2)}, {'type': 'PAWN', 'color': 'black', 'position': (6, 3)}, {'type': 'PAWN', 'color': 'black', 'position': (7, 1)}, {'type': 'PAWN', 'color': 'black', 'position': (7, 2)}, {'type': 'FARM', 'color': 'black', 'position': (7, 3)}, {'type': 'TURRET', 'color': 'black', 'position': (7, 4)}], 'action_points': {'white': 19, 'black': 1}, 'turn': 'black'}","{'action': 'place_pawn', 'parameters': {'from': (5, 3)}}",in_progress,-70,0,,,1,0,0.0,0.0,False,black,0
"{'pieces': [{'type': 'SHIELD', 'color': 'black', 'position': (2, 0)}, {'type': 'PAWN', 'color': 'black', 'position': (2, 1)}, {'type': 'FARM', 'color': 'black', 'position': (2, 2)}, {'type': 'KING', 'color': 'black', 'position': (3, 2)}, {'type': 'PAWN', 'color': 'black', 'position': (4, 0)}, {'type': 'FARM', 'color': 'black', 'position': (4, 1)}, {'type': 'FARM', 'color': 'black', 'position': (4, 2)}, {'type': 'PAWN', 'color': 'black', 'position': (4, 3)}, {'type': 'KING', 'color': 'white', 'position': (4, 5)}, {'type': 'FARM', 'color': 'white', 'position': (4, 6)}, {'type': 'PAWN', 'color': 'black', 'position': (5, 0)}, {'type': 'SHIELD', 'color': 'black', 'position': (5, 1)}, {'type': 'PAWN', 'color': 'black', 'position': (5, 2)}, {'type': 'PAWN', 'color': 'black', 'position': (5, 3)}, {'type': 'FARM', 'color': 'black', 'position': (6, 2)}, {'type': 'PAWN', 'color': 'black', 'position': (6, 3)}, {'type': 'PAWN', 'color': 'black', 'position': (7, 1)}, {'type': 'PAWN', 'color': 'black', 'position': (7, 2)}, {'type': 'FARM', 'color': 'black', 'position': (7, 3)}, {'type': 'TURRET', 'color': 'black', 'position': (7, 4)}], 'action_points': {'white': 20, 'black': 1}, 'turn': 'black'}","{'action': 'place_pawn', 'parameters': {'from': (4, 3)}}",in_progress,-73,0,,,1,0,0.0,0.0,False,black,0
"{'pieces': [{'type': 'SHIELD', 'color': 'black', 'position': (2, 0)}, {'type': 'PAWN', 'color': 'black', 'position': (2, 1)}, {'type': 'FARM', 'color': 'black', 'position': (2, 2)}, {'type': 'KING', 'color': 'black', 'position': (3, 2)}, {'type': 'PAWN', 'color': 'black', 'position': (4, 0)}, {'type': 'FARM', 'color': 'black', 'position': (4, 1)}, {'type': 'FARM', 'color': 'black', 'position': (4, 2)}, {'type': 'PAWN', 'color': 'black', 'position': (4, 3)}, {'type': 'KING', 'color': 'white', 'position': (4, 5)}, {'type': 'FARM', 'color': 'white', 'position': (4, 6)}, {'type': 'PAWN', 'color': 'black', 'position': (5, 0)}, {'type': 'SHIELD', 'color': 'black', 'position': (5, 1)}, {'type': 'PAWN', 'color': 'black', 'position': (5, 2)}, {'type': 'PAWN', 'color': 'black', 'position': (5, 3)}, {'type': 'FARM', 'color': 'black', 'position': (6, 2)}, {'type': 'PAWN', 'color': 'black', 'position': (6, 3)}, {'type': 'PAWN', 'color': 'black', 'position': (7, 0)}, {'type': 'PAWN', 'color': 'black', 'position': (7, 1)}, {'type': 'PAWN', 'color': 'black', 'position': (7, 2)}, {'type': 'FARM', 'color': 'black', 'position': (7, 3)}, {'type': 'TURRET', 'color': 'black', 'position': (7, 4)}], 'action_points': {'white': 21, 'black': 1}, 'turn': 'black'}","{'action': 'place_pawn', 'parameters': {'from': (7, 0)}}",in_progress,-76,0,,,1,0,0.0,0.0,False,black,0
"{'pieces': [{'type': 'SHIELD', 'color': 'black', 'position': (2, 0)}, {'type': 'PAWN', 'color': 'black', 'position': (2, 1)}, {'type': 'FARM', 'color': 'black', 'position': (2, 2)}, {'type': 'PAWN', 'color': 'black', 'position': (3, 0)}, {'type': 'KING', 'color': 'black', 'position': (3, 2)}, {'type': 'PAWN', 'color': 'black', 'position': (4, 0)}, {'type': 'FARM', 'color': 'black', 'position': (4, 1)}, {'type': 'FARM', 'color': 'black', 'position': (4, 2)}, {'type': 'PAWN', 'color': 'black', 'position': (4, 3)}, {'type': 'KING', 'color': 'white', 'position': (4, 5)}, {'type': 'FARM', 'color': 'white', 'position': (4, 6)}, {'type': 'PAWN', 'color': 'black', 'position': (5, 0)}, {'type': 'SHIELD', 'color': 'black', 'position': (5, 1)}, {'type': 'PAWN', 'color': 'black', 'position': (5, 2)}, {'type': 'PAWN', 'color': 'black', 'position': (5, 3)}, {'type': 'FARM', 'color': 'black', 'position': (6, 2)}, {'type': 'PAWN', 'color': 'black', 'position': (6, 3)}, {'type': 'PAWN', 'color': 'black', 'position': (7, 0)}, {'type': 'PAWN', 'color': 'black', 'position': (7, 1)}, {'type': 'PAWN', 'color': 'black', 'position': (7, 2)}, {'type': 'FARM', 'color': 'black', 'position': (7, 3)}, {'type': 'TURRET', 'color': 'black', 'position': (7, 4)}], 'action_points': {'white': 22, 'black': 1}, 'turn': 'black'}","{'action': 'place_pawn', 'parameters': {'from': (3, 0)}}",in_progress,-79,0,,,1,0,0.0,0.0,False,black,0
"{'pieces': [{'type': 'SHIELD', 'color': 'black', 'position': (2, 0)}, {'type': 'PAWN', 'color': 'black', 'position': (2, 1)}, {'type': 'FARM', 'color': 'black', 'position': (2, 2)}, {'type': 'PAWN', 'color': 'black', 'position': (3, 0)}, {'type': 'KING', 'color': 'black', 'position': (3, 2)}, {'type': 'PAWN', 'color': 'black', 'position': (4, 0)}, {'type': 'FARM', 'color': 'black', 'position': (4, 1)}, {'type': 'FARM', 'color': 'black', 'position': (4, 2)}, {'type': 'PAWN', 'color': 'black', 'position': (4, 3)}, {'type': 'KING', 'color': 'white', 'position': (4, 5)}, {'type': 'FARM', 'color': 'white', 'position': (4, 6)}, {'type': 'PAWN', 'color': 'black', 'position': (5, 0)}, {'type': 'SHIELD', 'color': 'black', 'position': (5, 1)}, {'type': 'PAWN', 'color': 'black', 'position': (5, 2)}, {'type': 'PAWN', 'color': 'black', 'position': (5, 3)}, {'type': 'FARM', 'color': 'black', 'position': (6, 2)}, {'type': 'PAWN', 'color': 'black', 'position': (6, 3)}, {'type': 'PAWN', 'color': 'black', 'position': (7, 0)}, {'type': 'TURRET', 'color': 'black', 'position': (7, 1)}, {'type': 'PAWN', 'color': 'black', 'position': (7, 2)}, {'type': 'FARM', 'color': 'black', 'position': (7, 3)}, {'type': 'TURRET', 'color': 'black', 'position': (7, 4)}], 'action_points': {'white': 23, 'black': 1}, 'turn': 'black'}","{'action': 'upgrade_pawn', 'parameters': {'from': (7, 1), 'to_type': 'TURRET'}}",in_progress,-82,0,,,1,0,0.0,0.0,False,black,0
"{'pieces': [{'type': 'SHIELD', 'color': 'black', 'position': (2, 0)}, {'type': 'SHIELD', 'color': 'black', 'position': (2, 1)}, {'type': 'FARM', 'color': 'black', 'position': (2, 2)}, {'type': 'PAWN', 'color': 'black', 'position': (3, 0)}, {'type': 'KING', 'color': 'black', 'position': (3, 2)}, {'type': 'PAWN', 'color': 'black', 'position': (4, 0)}, {'type': 'FARM', 'color': 'black', 'position': (4, 1)}, {'type': 'FARM', 'color': 'black', 'position': (4, 2)}, {'type': 'PAWN', 'color': 'black', 'position': (4, 3)}, {'type': 'KING', 'color': 'white', 'position': (4, 5)}, {'type': 'FARM', 'color': 'white', 'position': (4, 6)}, {'type': 'PAWN', 'color': 'black', 'position': (5, 0)}, {'type': 'SHIELD', 'color': 'black', 'position': (5, 1)}, {'type': 'PAWN', 'color': 'black', 'position': (5, 2)}, {'type': 'PAWN', 'color': 'black', 'position': (5, 3)}, {'type': 'FARM', 'color': 'black', 'position': (6, 2)}, {'type': 'PAWN', 'color': 'black', 'position': (6, 3)}, {'type': 'PAWN', 'color': 'black', 'position': (7, 0)}, {'type': 'TURRET', 'color': 'black', 'position': (7, 1)}, {'type': 'PAWN', 'color': 'black', 'position': (7, 2)}, {'type': 'FARM', 'color': 'black', 'position': (7, 3)}, {'type': 'TURRET', 'color': 'black', 'position': (7, 4)}], 'action_points': {'white': 24, 'black': 1}, 'turn': 'black'}","{'action': 'upgrade_pawn', 'parameters': {'from': (2, 1), 'to_type': 'SHIELD'}}",in_progress,-85,0,,,1,0,0.0,0.0,True,black,0
